Name1	Name2	corr
pedido_noun_masc_plur	rejeitar_verb_fin_sing	0.17393222
rejeitar_verb_fin_sing	pedido_noun_masc_plur	0.17393222
venezuelano_adj_masc_plur	diplomata_noun_masc_plur	0.17373394
diplomata_noun_masc_plur	venezuelano_adj_masc_plur	0.17373394
viver_verb_fin_plur	pobreza_noun_fem_sing	0.17361471
pobreza_noun_fem_sing	viver_verb_fin_plur	0.17361471
oposição_noun_fem_sing	diálogo_noun_masc_sing	0.17359219
diálogo_noun_masc_sing	oposição_noun_fem_sing	0.17359219
argentino_noun_masc_plur	boliviano_noun_masc_plur	0.17351591
boliviano_noun_masc_plur	argentino_noun_masc_plur	0.17351591
pedido_noun_masc_plur	investigar_verb_inf	0.17348607
investigar_verb_inf	pedido_noun_masc_plur	0.17348607
abrir_verb_fin_sing	investigação_noun_fem_sing	0.17348332
investigação_noun_fem_sing	abrir_verb_fin_sing	0.17348332
ano_noun_masc_plur	pintar_verb_fin_sing	0.17182157
pintar_verb_fin_sing	ano_noun_masc_plur	0.17182157
tirar_verb_fin_sing	ar_noun_masc_sing	0.17170331
ar_noun_masc_sing	tirar_verb_fin_sing	0.17170331
humanitário_adj_fem_sing	caminhão_noun_masc_plur	0.17129016
caminhão_noun_masc_plur	humanitário_adj_fem_sing	0.17129016
cu_noun_masc_sing	pau_noun_masc_sing	0.17125668
pau_noun_masc_sing	cu_noun_masc_sing	0.17125668
ajuda_noun_fem_sing	caminhão_noun_masc_plur	0.17101628
caminhão_noun_masc_plur	ajuda_noun_fem_sing	0.17101628
golpe_noun_masc_sing	tentativa_noun_fem_sing	0.16992132
tentativa_noun_fem_sing	golpe_noun_masc_sing	0.16992132
receber_verb_fin_sing	governador_noun_masc_sing	0.16958694
governador_noun_masc_sing	receber_verb_fin_sing	0.16958694
venezuelano_adj_fem_plur	adolescente_noun_fem_plur	0.16935579
adolescente_noun_fem_plur	venezuelano_adj_fem_plur	0.16935579
regime_noun_masc_sing	ditatorial_adj_masc_sing	0.16917252
ditatorial_adj_masc_sing	regime_noun_masc_sing	0.16917252
nordeste_noun_masc_sing	origem_noun_fem_sing	0.16759391
origem_noun_fem_sing	nordeste_noun_masc_sing	0.16759391
animal_noun_masc_plur	abandonar_verb_fin_plur	0.16694539
abandonar_verb_fin_plur	animal_noun_masc_plur	0.16694539
processo_noun_masc_sing	interiorização_noun_fem_sing	0.1667427
interiorização_noun_fem_sing	processo_noun_masc_sing	0.1667427
petróleo_noun_masc_sing	nordeste_noun_masc_sing	0.16649131
nordeste_noun_masc_sing	petróleo_noun_masc_sing	0.16649131
bloqueio_noun_masc_sing	criminoso_adj_masc_sing	0.16641271
criminoso_adj_masc_sing	bloqueio_noun_masc_sing	0.16641271
colapso_noun_masc_sing	econômico_adj_masc_sing	0.16620316
econômico_adj_masc_sing	colapso_noun_masc_sing	0.16620316
cubano_adj_masc_sing	chinês_adj_masc_sing	0.16597585
chinês_adj_masc_sing	cubano_adj_masc_sing	0.16597585
comer_verb_ger	cachorro_noun_masc_plur	0.16398926
cachorro_noun_masc_plur	comer_verb_ger	0.16398926
passar_verb_fin_plur	luxo_noun_masc_sing	0.16359077
luxo_noun_masc_sing	passar_verb_fin_plur	0.16359077
chefe_noun_masc_sing	inteligência_noun_fem_sing	0.16355201
inteligência_noun_fem_sing	chefe_noun_masc_sing	0.16355201
pedir_verb_fin_sing	desculpa_noun_fem_plur	0.16319518
desculpa_noun_fem_plur	pedir_verb_fin_sing	0.16319518
venezuelano_adj_fem_plur	urna_noun_fem_plur	0.1631292
urna_noun_fem_plur	venezuelano_adj_fem_plur	0.1631292
aprovar_verb_fin_sing	lei_noun_fem_sing	0.16292158
lei_noun_fem_sing	aprovar_verb_fin_sing	0.16292158
fazer_verb_inf	programa_noun_masc_sing	0.16273477
programa_noun_masc_sing	fazer_verb_inf	0.16273477
praia_noun_fem_plur	brasileiro_adj_fem_plur	0.16236973
brasileiro_adj_fem_plur	praia_noun_fem_plur	0.16236973
medicamento_noun_masc_plur	usar_verb_fin_plur	0.16208895
usar_verb_fin_plur	medicamento_noun_masc_plur	0.16208895
militar_adj_fem_sing	chavista_adj_fem_sing	0.16087642
chavista_adj_fem_sing	militar_adj_fem_sing	0.16087642
lixo_noun_masc_sing	comer_verb_fin_plur	0.15992313
comer_verb_fin_plur	lixo_noun_masc_sing	0.15992313
mostrar_verb_inf	resolver_verb_fin_sing	0.15900249
medicamento_noun_masc_plur	escassez_noun_fem_sing	0.15900249
resolver_verb_fin_sing	mostrar_verb_inf	0.15900249
escassez_noun_fem_sing	medicamento_noun_masc_plur	0.15900249
milhar_noun_masc_plur	governador_noun_masc_sing	0.15883816
governador_noun_masc_sing	milhar_noun_masc_plur	0.15883816
venezuelano_adj_fem_sing	cubano_adj_fem_sing	0.1585356
cubano_adj_fem_sing	venezuelano_adj_fem_sing	0.1585356
falta_noun_fem_sing	medicamento_noun_masc_plur	0.15852802
medicamento_noun_masc_plur	falta_noun_fem_sing	0.15852802
comer_verb_ger	cachorro_noun_masc_sing	0.15774106
cachorro_noun_masc_sing	comer_verb_ger	0.15774106
fala_noun_fem_sing	investigar_verb_inf	0.15716168
investigar_verb_inf	fala_noun_fem_sing	0.15716168
urna_noun_fem_plur	fraude_noun_fem_sing	0.15685889
fraude_noun_fem_sing	urna_noun_fem_plur	0.15685889
cruzar_verb_fin_plur	centena_noun_fem_plur	0.15644351
centena_noun_fem_plur	cruzar_verb_fin_plur	0.15644351
programa_noun_masc_sing	garota_noun_fem_plur	0.15611933
garota_noun_fem_plur	programa_noun_masc_sing	0.15611933
venezuelano_adj_masc_plur	cubano_adj_masc_plur	0.15587382
cubano_adj_masc_plur	venezuelano_adj_masc_plur	0.15587382
campo_noun_masc_sing	criar_verb_inf	0.1557788
criar_verb_inf	campo_noun_masc_sing	0.1557788
bilhão_noun_masc_plur	real_noun_masc_plur	0.15564633
