_NAME_	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	load	secondary
v000653	-0.381528302	0.0585747855	-0.004544621	-0.111604207	-0.105361812	-0.177553227		
v000664	-0.20234227	-0.128153107	-0.4400562	0.0281811721	0.312670362	-0.087524546	fac5	1
v000666	0.0007819298	0.0942933963	-0.018351574	-0.071345891	0.15418316	-0.288475718		
v000667	-0.244402921	0.0366236884	-0.17766117	-0.038662211	-0.038703031	-0.453509292		
v000673	-0.052147997	-0.068315635	-0.372323286	-0.248484341	0.1524104224	0.2151390414		
v000676	-0.09964555	0.074314688	-0.14014862	-0.006011849	-0.007251273	-0.155456196		
v000683	-0.104247097	0.3612475563	0.178254994	-0.22786585	0.2606292279	-0.110416815		
v000687	-0.196499565	-0.085086261	-0.139696667	-0.065837676	-0.120994544	-0.424905507		
v000689	-0.251014006	0.181926796	-0.117450417	-0.125489533	0.3420772537	-0.083516531		
v000691	-0.082798971	-0.006190611	-0.053680634	-0.046528646	0.0878421923	-0.360763502		
v000692	-0.000076897	0.0129797588	-0.165798296	-0.015082904	-0.047832926	-0.156922995		
v000698	0.0663826936	0.0001051383	-0.23020837	0.4589167446	0.1240920219	-0.22880263		
v000701	-0.019246811	0.2053153269	-0.051888823	0.0006112697	0.527154055	-0.243231709		
v000708	0.3520345808	0.1968096103	-0.346791024	-0.040432545	-0.10853804	-0.141018042	fac3	1
v000709	-0.043546313	0.0216359838	-0.263591918	0.0388518714	0.3147895987	-0.166712957		
v000710	-0.169420191	0.6939165591	-0.161731943	-0.095902347	0.2357661231	-0.109278555		
v000715	-0.070906201	0.0690934776	-0.218480951	0.135559342	0.3618256423	-0.181586205		
v000717	-0.027330263	0.69478492	0.0164083775	-0.184360925	0.3294661271	-0.276233761	fac5	1
v000725	-0.041075364	-0.007776885	-0.300213968	-0.013271902	0.1608356859	-0.298740869		
v000738	-0.031681944	0.0778826936	-0.196827509	0.3249911638	0.1802256226	-0.21958925		
v000746	0.1352576993	0.1102558864	-0.381479154	0.0937450018	-0.018031211	-0.382084978	fac3	1
v000753	-0.113803179	-0.135206791	-0.264537863	0.0180970932	0.0577178165	-0.491963006		
v000759	-0.167378077	0.0741718157	-0.050009581	-0.089803036	-0.175925348	-0.101689239		
v000766	-0.00391128	-0.062725455	-0.477803906	-0.147972382	0.1618638243	-0.348389311	fac6	1
v000770	0.0486173412	0.1214811256	-0.404484478	-0.00081394	0.0027215372	-0.228235017		
v000781	-0.380759789	-0.111754722	-0.110405571	-0.128027018	-0.038349233	-0.60390591	fac1	1
v000782	0.0286473636	-0.026833661	-0.63811737	-0.11000687	0.0489430112	-0.04389585		
v000787	-0.162956641	-0.05041327	-0.302244104	-0.113756093	0.0411454899	-0.119067972		
v000790	-0.203317745	0.0842205652	-0.205983094	-0.164694103	0.2104261992	-0.170457681		
v000798	-0.0158331	-0.101556133	-0.230078211	-0.103464243	-0.051604936	-0.493757273		
v000803	0.0850254009	-0.06892925	-0.704511207	-0.032129709	0.0264774424	-0.316326311	fac6	1
v000804	-0.171039258	-0.089119241	-0.634361863	-0.137954303	0.2595107643	-0.139867806		
v000807	-0.060242457	0.008906385	-0.534841518	-0.066896479	0.0893495082	-0.265957164		
v000810	0.0032260735	0.1914232255	-0.27119058	0.207670952	0.0926193793	-0.236357198		
v000811	-0.125583144	-0.033763214	-0.45587025	0.2284573533	0.0685833531	-0.226108721		
v000814	0.2290688163	0.2206816828	-0.21536368	0.3121517643	0.0006709263	-0.174340411		
v000818	-0.209791887	-0.070312577	-0.045977494	-0.158112552	0.0398379776	-0.582808114		
v000829	-0.23568019	0.3920338014	-0.472722575	-0.120374271	0.0750883334	-0.189621654	fac2	1
v000831	-0.083111155	0.0816106976	-0.115790474	0.1348408112	0.1040874976	-0.232641131		
v000835	-0.122788537	-0.12158947	-0.39428424	-0.002868371	-0.024134516	-0.417871245	fac3	1
v000836	-0.09985806	0.2173286127	-0.012150491	0.1084598929	0.4970793488	-0.276778469		
v000850	-0.426059604	0.0647262041	-0.241020303	-0.07664571	0.1936057668	-0.35583988	fac6	1
v000852	-0.123692291	0.1593821935	-0.112940969	0.1686482293	-0.080638705	-0.20709166		
v000853	-0.102777477	0.0397537167	-0.352662317	-0.128592777	-0.383014839	-0.142338111	fac3	1
v000855	-0.111674658	0.452992281	-0.089119676	-0.146203139	-0.076187871	-0.127445367		
v000858	-0.27241108	-0.038522012	-0.150892317	0.1403932815	-0.075291908	-0.111029456		
v000860	-0.095239081	0.1265442366	-0.23870662	-0.114329313	-0.201936871	-0.343551378		
v000861	-0.044601476	0.1966567293	-0.415381246	-0.098901351	-0.200256725	0.0380261327		
v000863	-0.409223813	-0.166465472	-0.464818525	-0.171689098	0.2868147153	0.1744311926	fac1	1
v000872	-0.179581548	0.0491334243	-0.188551983	-0.051222711	-0.333966228	-0.167605543		
v000879	-0.331671765	-0.134260873	-0.317261381	-0.050780262	0.0192303749	-0.289941781	fac3	1
v000884	-0.322023431	-0.018392108	-0.345279387	-0.141183507	-0.004814198	0.0278576882	fac1	1
v000887	-0.020560461	0.7173886555	-0.171033863	-0.04506714	0.0003897186	-0.059662348		
v000896	-0.19363126	0.0717746869	-0.052361181	-0.119856886	-0.169264576	-0.434448999		
v000899	-0.031057288	0.0418540536	-0.145506366	-0.165586826	-0.182368145	-0.256528619		
v000901	-0.12130701	0.0267887232	-0.034995429	-0.139697315	-0.113493441	-0.348006146		
v000910	-0.471864682	0.0237517393	-0.17544977	-0.054225627	-0.145174324	-0.210068796		
v000919	-0.28770442	0.232116577	-0.285627438	0.0151057969	-0.219452687	0.0624130645		
v000921	0.1699300146	-0.064834403	-0.320181703	-0.122141412	-0.241172491	-0.066118219		
v000922	-0.22527361	-0.036881411	-0.019936758	-0.134920161	-0.088584431	-0.255225566		
v000923	-0.275662208	0.0903011467	-0.117101588	0.0203557285	0.235455466	-0.007999937		
v000927	-0.415150682	0.0738488922	-0.148586912	-0.161709581	0.1336850672	0.0069430262		
v000928	-0.213118761	0.1961116173	-0.176102081	-0.074914411	0.0005059633	-0.105616842		
v000942	-0.237335658	0.0170588073	-0.014159504	-0.126366477	0.0889187965	0.0586587937		
v000945	0.1949712239	0.0685495745	-0.183305346	-0.06252414	-0.188739461	0.0760868444		
v000947	-0.201161853	0.3713461005	-0.162587565	-0.131362479	-0.028241565	0.0820383483		
v000950	-0.224366674	-0.050074029	0.0231045406	-0.056446609	-0.143492193	-0.038747759		
v000951	-0.079581055	0.2931895867	0.1431925446	-0.209601435	-0.087099318	0.0349666723		
v000952	-0.294030887	-0.084960936	0.1265291924	-0.053716313	-0.104949556	-0.191157577		
v000954	-0.1030043	0.2268927686	-0.181308374	0.023786591	-0.045055082	0.0469277135		
v000956	-0.146597862	0.1729614943	0.0376229614	-0.165602387	0.0749234342	-0.155822504		
v000957	-0.167449835	0.0923933349	-0.130406423	0.6632862908	-0.13565177	0.0968960031		
v000966	-0.226282207	0.0378326834	0.0996435923	-0.136041153	-0.012996324	-0.046397647		
v000968	-0.122381372	0.2443161038	-0.139574959	-0.046105231	-0.068021827	0.0689286011		
v000969	0.11872904	0.3932948516	-0.120912277	-0.113069237	-0.012299471	-0.011762649		
v000971	-0.087916407	-0.020697356	-0.221346425	-0.229127781	-0.037858014	0.2819549786		
v000976	-0.440389435	-0.024858738	0.0713451246	-0.017093026	-0.066397178	-0.070560775		
v000982	-0.207306498	0.2550893369	0.3596102581	-0.291247318	0.0431949085	0.0139012429		
v000989	-0.154123776	0.2712299228	0.0204345359	-0.136171258	0.1322104894	0.1533120035		
v000990	-0.221314855	0.1054866545	-0.075647394	-0.019388433	-0.134145228	0.1614449474		
v000997	-0.191255552	-0.025369357	0.0585496907	-0.06401828	-0.120280297	0.0293980392		
v000001	-0.246957595	-0.133742934	0.0216158977	-0.095097003	0.1823950957	-0.068786678		
v000002	0.3399881174	-0.40588328	-0.072939338	-0.219388367	-0.310773691	0.1156249873	fac2	
v000003	0.322390071	-0.004703332	-0.057874141	0.0188688714	-0.11502825	0.1229178996	fac1	
v000004	0.2065318302	-0.112048354	0.2183800114	0.2653577462	-0.120289385	0.0169939236		
v000005	0.2567559276	0.0197158064	0.0595307704	0.1474123635	0.0271117842	0.1957540221		
v000006	0.4577425414	-0.571077456	0.1536490988	-0.035760729	-0.173752022	-0.279623478	fac2	
v000007	0.2410821186	-0.231897173	0.1062590372	-0.202523235	-0.040159132	0.0678889198		
v000008	0.3858802907	-0.147556906	-0.142657481	0.1667645661	0.0724585392	0.0503845071	fac1	
v000009	0.2443666936	-0.260240233	0.1892747632	-0.136813169	0.2990703289	0.1348677162		
v000010	0.4382359049	-0.056571186	0.1227219906	-0.02626638	-0.187571653	0.1403307043	fac1	
v000011	-0.001571594	-0.460845255	0.4402282674	-0.267146655	0.167948659	-0.040954485	fac2	
v000012	0.4929643196	0.0201676896	0.2387703027	0.5555302651	-0.032643999	0.1879341234	fac4	
v000013	0.6378868684	-0.324889649	0.3519607963	-0.249156328	-0.377560239	0.0487723994	fac1	
v000014	0.2032559014	-0.275495571	0.5598458678	0.4092381953	-0.03259771	-0.209417756	fac3	
v000015	0.4263415443	0.2739585068	0.3538672585	0.5072471703	0.2790985729	0.0634582034	fac4	
v000017	0.49471206	-0.313963113	0.1468654792	-0.018545964	0.3098890905	0.4750375708	fac1	
v000018	0.4929633816	-0.508784177	0.3020584449	-0.073526295	-0.310704046	0.0345511013	fac2	
v000019	0.0331145891	-0.339795027	0.5990293381	0.2430066919	0.3348985131	-0.037173547	fac3	
v000020	0.6089469927	-0.383543747	0.2305577188	-0.187983098	-0.130533241	-0.115634506	fac1	
v000021	-0.253796176	-0.430487761	0.6264961078	-0.266035881	0.1007489785	-0.168399895	fac3	
v000022	0.7102352253	0.333127099	0.1227728861	-0.015597264	0.1071798096	0.1193528649	fac1	
v000023	0.6150965419	-0.512067167	-0.25348934	-0.179069881	-0.060599594	0.2948293261	fac1	
v000024	0.3722597651	-0.328273583	0.2543632459	0.6625281007	-0.073552167	0.1823567662	fac4	
v000025	0.3489889844	0.0510711413	0.3304813929	0.1691164807	0.5167951324	0.3444942563	fac5	
v000026	-0.060657565	-0.318592081	0.8746293549	-0.367470798	0.3384992848	-0.09168338	fac3	
v000027	0.5266165034	-0.102331346	0.1593929896	0.0456313979	-0.236246528	0.0098207318	fac1	
v000028	0.0167698868	-0.046327478	0.0607598188	1.2000818521	0.0137883993	0.244997951	fac4	
v000030	0.030573343	-0.268651346	0.122347061	-0.21024142	0.9505079021	0.2830560457	fac5	
v000031	0.4010196468	0.2887900129	0.3654818829	-0.178836757	0.4852028655	0.237433216	fac5	
v000033	0.3029429059	-0.370569708	0.3939731348	0.1405084084	0.169638953	-0.372247728	fac3	
v000034	0.6045840457	-0.437603527	-0.210235121	-0.176218234	0.0398659491	-0.031903531	fac1	
v000035	0.1836202507	-0.27745831	0.0773097022	-0.069179686	0.4470060181	0.2023222541	fac5	
v000037	0.6226641157	-0.151171342	-0.153568189	-0.01545017	0.0207222691	-0.190160344	fac1	
v000038	0.2692719166	-0.301536711	0.2320508796	-0.071565142	0.7133112022	-0.089038756	fac5	
v000039	0.4946786365	-0.411717064	0.2224052712	-0.278029305	-0.128785898	0.0967796886	fac1	
v000040	0.3943060003	-0.496077147	-0.117610333	0.2952346243	0.2435862667	0.0170478782	fac2	
v000041	0.3063299238	0.2189639969	0.5043498683	0.1104383481	0.421951606	-0.30507745	fac3	
v000043	0.7539451266	-0.275605569	-0.547934428	-0.024135375	0.0739750825	0.0225976269	fac1	
v000044	-0.131985757	-0.437493594	0.0841284548	-0.081778723	0.6058286947	0.1870064284	fac5	
v000046	0.6020421526	-0.412129614	-0.403004348	-0.083179667	0.1085367068	0.2776545361	fac1	
v000047	0.5382852401	-0.469356829	-0.041369236	-0.104962286	-0.35801101	-0.313859012	fac1	
v000049	0.1187767343	-0.415260083	0.1413113832	-0.165292172	0.5821252667	0.2056313383	fac5	
v000050	0.5249504719	-0.530337242	-0.324831848	-0.129290168	-0.025920205	0.0562084043	fac2	
v000051	0.4021976159	0.1062447589	-0.134076562	0.0473075387	0.0928648043	0.3898630184	fac1	
v000052	0.6501906276	-0.192446933	-0.086900754	-0.088996716	0.0692112259	0.0551935374	fac1	
v000055	0.2991767479	-0.351139932	-0.493844886	-0.169322088	0.4143566866	0.4342466136	fac3	
v000056	0.3855528962	0.0127340702	-0.005267636	0.5366698526	0.3079728907	0.2717751808	fac4	
v000060	0.6515954105	0.2398426842	-0.04313712	-0.286165687	0.0279904392	0.0144298211	fac1	
v000061	0.5078999636	0.5164243337	0.2303266496	-0.216794712	0.2702654283	0.048066706	fac2	
v000062	0.1979923473	0.2618958315	0.2356553804	0.0967922728	0.7113986503	0.0736745983	fac5	
v000064	0.0541682728	-0.013119414	0.1836118117	1.2995338894	0.1104588102	-0.058014168	fac4	
v000065	0.0040379292	-0.108717757	0.1342571815	1.2984373804	0.1701297048	-0.029799422	fac4	
v000066	0.3158138416	-0.341283689	-0.139396479	-0.140579005	0.0772576277	-0.161980632	fac2	
v000067	0.052099426	-0.569088268	0.1743644136	-0.123047335	0.1391091177	-0.401691863	fac2	
v000068	0.1343640691	0.032567956	0.0686329572	-0.340785814	-0.417750275	0.4370482107	fac6	
v000069	-0.099041455	-0.437114738	0.2240968055	-0.24811812	0.1072108321	-0.068290806	fac2	
v000070	0.1353637502	-0.122507292	0.4456724062	0.0328826021	-0.463006848	-0.119354246	fac5	
v000071	0.552020285	0.2052234388	0.1473346555	-0.180600604	0.1252705107	0.1581308534	fac1	
v000072	-0.099528325	-0.360862302	0.4213791451	-0.269583052	0.666696889	0.3912803621	fac5	
v000073	0.2066930046	-0.099886766	0.0597876175	0.4270992822	0.7368429363	0.1719863174	fac5	
v000074	0.6147607744	-0.191720863	0.0653196602	0.0800805777	0.024017345	0.2479501458	fac1	
v000075	0.4941154232	-0.114899753	0.2586066225	0.5424136249	-0.167890597	0.1484799947	fac4	
v000077	0.2515003855	-0.238404085	0.2639873842	0.1774313086	0.0541323945	0.229172373		
v000080	-0.038319758	0.1229638505	-0.016695687	-0.082493103	-0.533534057	0.3957039558	fac5	
v000082	0.2405668315	-0.236661526	-0.064970904	0.5286475624	0.3599949445	0.4039760031	fac4	
v000083	0.3208837045	-0.153785569	0.6011285279	-0.31043134	0.0237149224	-0.293538704	fac3	
v000085	-0.358091618	-0.124026407	0.3984595721	-0.057931105	-0.022371417	-0.178569646	fac3	
v000088	0.0651303347	0.0977650903	0.1351763326	0.0096911222	-0.606465524	0.3026671837	fac5	
v000091	0.2996316416	-0.184959162	-0.020360639	0.1738556907	0.3819079315	0.3173556275	fac5	
v000096	-0.190680462	-0.37388961	0.6501073449	-0.19121529	0.0116080513	-0.076831943	fac3	
v000097	0.416724614	-0.140167744	0.1425744408	-0.122719362	-0.203966401	0.2504090638	fac1	
v000098	0.4165704471	-0.274830124	-0.357241475	-0.070270866	-0.210782788	0.2947415757	fac1	
v000100	0.1408157174	-0.455754124	-0.017305461	-0.240314426	0.1457209864	0.6444252878	fac6	
v000103	0.1200632464	-0.259450275	0.2003559366	-0.164938375	0.0548766495	0.2777860552		
v000104	0.1421789674	-0.199764947	0.4354344123	-0.050270976	-0.032975255	0.3074251513	fac3	
v000105	-0.033524631	-0.05548057	0.6879813857	-0.078934297	0.0933501381	-0.006286918	fac3	
v000107	0.5381208395	0.2941956794	0.2808736256	0.1929417858	0.0573219516	0.2411169099	fac1	
v000108	-0.50331151	-0.420331761	0.4070676456	-0.22058135	-0.343046924	-0.248815308	fac1	
v000110	0.4008848555	-0.247982902	0.2730162006	-0.272719082	-0.226974695	0.1774216209	fac1	
v000112	0.3654486832	0.0913153395	0.3875259502	-0.454061256	-0.255421735	-0.088922152	fac4	
v000114	0.0258677063	-0.396945932	0.492968457	-0.133220511	-0.131113251	-0.194649604	fac3	
v000116	0.2784004052	1.0695247582	0.2721939131	-0.086981059	-0.008428784	0.2191503185	fac2	
v000117	-0.044460601	-0.036998869	-0.270117896	-0.320841854	-0.091990277	0.7576603926	fac6	
v000118	-0.067307391	-0.272885882	0.7180493917	-0.175344533	0.0742316653	-0.232933237	fac3	
v000121	-0.037986313	-0.150962783	0.6756662143	0.1347686114	0.285001	0.2763906714	fac3	
v000123	0.1012185534	-0.355081185	0.0087361985	-0.247003976	0.2750516804	0.5725254527	fac6	
v000124	0.3866196288	0.7181564394	0.2465593023	-0.17741841	-0.255004248	0.454293975	fac2	
v000125	-0.094978647	-0.190742239	0.6331889742	0.3533734611	-0.274852889	0.1204403474	fac3	
v000126	0.1325953366	0.0174749759	-0.299009031	-0.142054147	-0.094091902	0.626949302	fac6	
v000128	-0.24141686	-0.391271009	0.6922680184	-0.259874168	-0.169912045	-0.177168474	fac3	
v000132	0.0247912686	-0.145000268	0.4061256454	0.599395944	0.1274121085	-0.162596739	fac4	
v000135	-0.270818642	-0.209616848	0.3243794018	0.1861361817	0.1193541821	0.2555172437	fac3	
v000136	0.2644911041	0.0951078805	0.3604537351	0.1976614068	-0.273699506	0.3439873151	fac3	
v000137	0.4016507891	-0.176912175	-0.036198016	0.2096647443	-0.048660609	-0.082441644	fac1	
v000139	0.2024176867	0.150841472	0.0980420793	-0.06616048	-0.082411871	0.3324186664	fac6	
v000141	0.1600653797	-0.189551145	0.1204238469	0.037932218	-0.133147564	0.1697169938		
v000142	0.503129025	0.2727026689	0.1565368692	-0.195144428	-0.100964863	-0.101603566	fac1	
v000144	-0.004791537	-0.180054783	-0.089195142	0.0222177177	0.5844498911	0.1346106353	fac5	
v000145	0.4452346052	0.1745650198	-0.267922518	-0.14066996	-0.041824702	-0.191454084	fac1	
v000146	0.3228986775	-0.223540916	0.1245052778	0.5304123782	0.078638004	0.0349306196	fac4	
v000147	0.1057679372	-0.098197217	0.0034332495	0.429302385	0.0160326993	0.0612590529	fac4	
v000148	0.3749850303	0.0214673442	0.0013071767	0.1136509841	-0.231429449	0.2031306697	fac1	
v000149	0.3667760356	-0.077647374	-0.080963973	-0.275458033	-0.549730653	0.145533778	fac5	
v000152	-0.090500267	-0.296818192	0.2385630418	-0.097376472	0.1076639086	0.0295691268		
v000155	0.0138825319	-0.2469433	0.4195256093	-0.12429523	-0.408292333	-0.237794379	fac3	
v000158	0.3324774144	-0.161476072	-0.055544821	0.140200502	-0.096779227	0.0738078791	fac1	
v000159	-0.261170127	0.3864956561	0.3893096774	-0.293662821	0.6599929045	-0.07863364	fac5	
v000161	0.0313860271	0.2415120978	0.056577671	-0.171687956	-0.418209948	0.2379053579	fac5	
v000165	-0.207072906	-0.167537329	0.2485258409	0.0127601002	-0.005584157	-0.284863969		
v000167	0.1258052958	-0.112148354	0.0967809807	-0.141553065	-0.028285947	-0.178960467		
v000169	0.2768834192	0.0419525366	-0.110855824	-0.179953637	0.5829321253	-0.009357284	fac5	
v000171	-0.108139377	-0.069541107	0.1543895663	-0.26101614	0.7480266257	-0.019253059	fac5	
v000172	0.4014659078	0.1732868263	-0.118789557	-0.039285083	-0.082856469	0.0372536656	fac1	
v000177	0.3075480927	0.9090330176	-0.082141614	-0.133860974	0.1739079219	-0.135952361	fac2	
v000179	0.3857287033	0.1310931481	-0.069862934	-0.325816067	0.1713868239	-0.241118094	fac1	
v000182	-0.350219549	-0.260006043	0.3021491255	0.2165084759	0.0752878071	-0.516682487	fac6	
v000183	-0.193281835	-0.330365386	0.1942758384	0.20766278	0.0123008027	-0.12942194	fac2	
v000184	0.6181835454	-0.143046575	-0.46301305	0.2095456839	0.0396704719	-0.146230761	fac1	
v000185	0.271699934	0.7389335655	0.0061927783	-0.080943076	0.0965302788	-0.175274171	fac2	
v000186	0.0346190103	0.2746313891	0.2593739463	-0.362781689	0.5970961625	-0.23174699	fac5	
v000187	0.0997180166	0.091283616	0.1002675779	-0.405576074	0.3755426841	0.1286735646	fac4	
v000189	-0.287400196	-0.401753672	0.3296244624	0.0022530237	-0.008962438	-0.469359832	fac6	
v000192	0.2394573691	-0.23309836	0.142628153	-0.061806381	-0.003759738	-0.47685505	fac6	
v000193	0.0959500201	0.2290563682	-0.039836389	0.2858947328	0.556704841	0.0602328574	fac5	
v000196	-0.239143806	-0.402360401	-0.579139853	-0.117172529	0.5055058293	0.3362024721	fac3	
v000199	0.0968146249	0.0066250521	0.0658349152	-0.075366673	0.5089514548	-0.001706569	fac5	
v000202	-0.311519241	-0.355042312	0.1191325815	0.0012450735	-0.029475794	-0.975201583	fac6	
v000204	-0.22266534	0.3024038016	0.2775154112	-0.091006562	-0.020374344	-0.173775179	fac2	
v000209	0.2590535243	-0.040412524	-0.238944178	0.5754342671	0.0192114078	-0.112021903	fac4	
v000210	0.44446347	-0.249445536	-0.303064958	-0.108087049	0.1315011055	0.0311571347	fac1	
v000212	0.0741136844	-0.145872165	-0.057323677	1.0357480428	0.0028209285	-0.089285096	fac4	
v000213	0.0128022401	0.0287150553	0.1174455255	-0.08331818	0.5926959518	-0.154142906	fac5	
v000215	0.4184010018	0.0717319483	-0.282121024	-0.045907315	-0.23954066	-0.024037388	fac1	
v000222	0.4119846936	-0.306198912	-0.130813043	-0.284000133	-0.225905542	-0.361884015	fac1	
v000223	0.1458903987	0.1141975816	0.026341028	0.4616905021	0.212074701	-0.376077109	fac4	
v000229	0.0351436325	-0.19390207	0.1550114402	-0.047124926	0.2663431226	-0.264279189		
v000230	-0.194236367	-0.105267217	0.0052321699	-0.125810985	0.5932818683	0.048904218	fac5	
v000232	0.0882230944	1.1061720778	-0.019688682	-0.131854065	0.2004308392	-0.153280075	fac2	
v000233	0.3014337218	0.9545124823	-0.003629885	-0.13999368	0.11789265	-0.20147026	fac2	
v000234	-0.050080013	-0.307494285	0.2349305391	0.027208022	0.0038918799	-0.317894548	fac6	
v000236	0.3009829192	0.1991754498	-0.119341711	-0.108416521	0.0658510303	-0.218252711	fac1	
v000238	0.0488260569	-0.43468455	-0.061687532	0.5696145824	0.1099462331	-0.156623088	fac4	
v000240	-0.275987384	-0.015560744	0.038928759	0.3446265324	0.5074824974	-0.263116189	fac5	
v000241	0.160536672	0.3443330847	0.0421207785	-0.148225392	0.6832438353	-0.169265268	fac5	
v000243	-0.076056639	-0.117845702	0.1994160602	-0.15773961	0.0380575792	-0.548049289	fac6	
v000244	-0.058935615	-0.151801731	-0.182183492	1.1446580922	-0.126722665	-0.307295312	fac4	
v000245	0.4484417142	-0.090016937	-0.581863908	-0.007512223	-0.015892805	-0.112919359	fac3	
v000248	0.3934325627	-0.097198193	-0.444257015	-0.020571868	-0.014219851	-0.242551879	fac3	
v000249	0.1576298479	0.9533558005	-0.20059745	-0.092808288	0.0132064206	-0.038380844	fac2	
v000252	0.2765197019	-0.085404611	-0.579049679	0.0915824854	0.116974686	-0.04135209	fac3	
v000255	0.0912182535	-0.192205364	0.0406652847	-0.295832243	0.1756718273	-0.273543845		
v000257	-0.034050018	0.0795225508	0.3197280432	-0.185145418	0.0992313314	-0.469499916	fac6	
v000258	0.3009784816	-0.087029119	-0.177769669	-0.145068306	0.2763114582	-0.212481598	fac1	
v000259	-0.253982411	0.029658051	0.2360428251	-0.113250508	0.0363805144	-0.75702332	fac6	
v000260	-0.163334443	-0.128467878	0.2704796326	0.0451458399	0.4146236745	-0.094120794	fac5	
v000262	0.1660111814	0.0776455112	-0.149553352	-0.002155493	0.0184699454	-0.427110234	fac6	
v000265	0.0208998424	-0.080203316	-0.194631825	-0.243947701	0.6851078186	0.2532802181	fac5	
v000266	0.0914291125	-0.290445524	0.173426213	-0.031534406	0.0821421047	-0.229851783		
v000269	0.2296366305	-0.03306329	-0.151408115	0.1498688659	0.3299197449	-0.121136959	fac5	
v000270	-0.171249226	-0.162955762	-0.134052644	0.0077938428	0.6089590882	0.2576422393	fac5	
v000275	0.1047980433	-0.180872558	-0.236035871	-0.028283877	-0.251252703	-0.087060228		
v000276	0.2123824142	-0.188012791	-0.086363824	-0.093560312	-0.21383464	-0.140252353		
v000277	-0.237000426	-0.100120651	0.0731518262	1.0827068453	0.1473321548	-0.140850548	fac4	
v000279	-0.066885976	-0.148025402	0.0197146467	-0.206051681	-0.203901017	-0.411371987	fac6	
v000280	0.2191105617	-0.30245073	0.0360971878	-0.159737715	-0.221933437	-0.508317803	fac6	
v000281	-0.005173793	-0.020600677	-0.121371355	-0.03693666	0.5288851975	0.2557764483	fac5	
v000283	0.1702754265	-0.073946778	0.2360857475	-0.230671328	-0.055788778	-0.167054959		
v000288	-0.535564904	-0.042065641	0.1305334845	-0.061805208	-0.003440106	-0.300042221	fac1	
v000291	0.0750100389	-0.059357714	0.1583431733	-0.220210942	-0.178540492	-0.370943249	fac6	
v000293	0.1047342574	-0.154482558	-0.028611849	-0.001965871	-0.133792013	-0.136048373		
v000295	0.0028150686	0.3348604806	-0.094917841	0.0521991946	-0.157451478	0.1073376954	fac2	
v000299	0.3026022182	-0.013422794	-0.030606905	0.2791006501	-0.063649027	-0.030523955	fac1	
v000300	0.1067022164	0.1226353252	0.157476483	0.2902331512	-0.130437906	0.1423651889		
v000311	0.0271491161	0.4687674091	0.4575002591	-0.185270291	0.016147989	-0.093809329	fac2	
v000314	0.3518230548	0.4125986293	0.1070004325	-0.153760939	-0.233945681	-0.087952188	fac2	
v000317	-0.121881094	-0.375249964	-0.304460046	-0.232297342	0.2677933208	0.4535983494	fac6	
v000318	-0.161680207	0.268204469	-0.049782494	-0.092053532	-0.237005705	0.3861831359	fac6	
v000322	0.0321196348	-0.122858552	0.1226769971	-0.104843072	0.0340995588	0.2817134709		
v000325	-0.142511824	-0.282522843	0.0737676653	0.570844782	0.1479182185	-0.113900008	fac4	
v000326	-0.202251705	0.1511656459	-0.097831364	-0.138376278	-0.247753627	0.2842718533		
v000328	-0.472791198	0.0003381863	0.1154412187	-0.013082619	0.030568494	-0.274770718	fac1	
v000329	-0.151271227	-0.100574185	0.2759321652	0.1272808475	-0.189856087	-0.040515621		
v000331	0.1721084478	-0.081951057	-0.254647264	-0.174083913	-0.473978551	0.0221876396	fac5	
v000333	-0.198521726	-0.138151262	-0.059796804	-0.242416372	0.1340934971	0.2836954161		
v000337	0.2053888531	0.0892124465	0.0244293668	-0.133941001	-0.10576867	0.2526036869		
v000349	-0.01169712	-0.149302736	0.0478140687	0.696457537	-0.035554719	0.0436770043	fac4	
v000353	-0.012553973	0.0170002024	0.2416304933	0.770336677	0.101626774	0.0619642313	fac4	
v000356	-0.010612159	-0.10534913	0.0360653799	0.0808981007	-0.467871463	0.430333348	fac5	
v000361	-0.03009554	-0.117218249	0.0046413124	-0.111191226	-0.020360318	0.3210822865	fac6	
v000363	0.1181894699	-0.203938066	-0.220106484	0.1145702639	-0.086081596	0.3640876494	fac6	
v000364	-0.271054204	0.1835774081	0.1164783734	-0.174401166	-0.373486615	0.429642584	fac6	
v000366	-0.224817114	-0.084478853	0.3700053842	0.1724938335	-0.458756421	0.0909298849	fac5	
v000367	-0.048943872	0.1669635542	0.0272386673	0.0728732891	-0.145197738	0.2788379638		
v000368	0.2446186395	0.0514977826	-0.238216726	0.0491665133	-0.288185821	0.2248814427		
v000369	-0.082591889	-0.083505452	0.3379521025	-0.127672307	-0.065123044	0.3133708483	fac3	
v000371	-0.044799982	-0.037459826	-0.197206026	-0.13898859	-0.055374583	0.1329312817		
v000373	-0.025556015	0.1220404655	0.3106579165	-0.124308091	-0.108276503	0.4088312476	fac6	
v000374	-0.181043023	-0.238554966	0.2191927894	-0.207700456	0.0856685996	0.2234880257		
v000375	-0.161945663	-0.048590827	0.330860857	-0.078978527	-0.172624998	-0.043519335	fac3	
v000379	-0.028801213	-0.125813103	0.0144547446	-0.127964927	0.0327545881	0.2068539123		
v000380	0.1445425103	-0.013030491	-0.070004246	0.2732699686	0.0181581183	0.4197658479	fac6	
