file	fac1	fac2	fac3	fac4	fac5	fac6
t002770	1	-1	0	1	0	0
t002771	0	0	1	0	0	0
t002772	0	0	1	0	1	1
t002773	0	0	2	0	0	0
t002774	0	-1	0	0	0	-1
t002775	0	0	1	0	0	0
t002776	0	0	0	0	0	0
t002777	0	0	0	0	0	0
t002778	2	0	0	0	0	0
t002779	1	0	0	1	0	0
t002780	0	0	0	1	3	0
t002781	0	0	0	0	0	0
t002782	0	-1	0	0	0	0
t002783	3	0	1	0	0	0
t002784	1	-1	0	0	0	0
t002785	2	0	-1	0	0	1
t002786	0	0	0	0	0	-2
t002787	0	1	0	0	0	0
t002788	1	2	0	1	1	1
t002789	0	0	1	0	0	0
t002790	3	0	1	0	0	0
t002791	0	-2	0	0	0	1
t002792	0	0	1	1	1	0
t002793	1	0	-1	0	0	0
t002794	2	0	0	0	0	0
t002795	2	0	0	0	0	0
t002796	0	0	0	0	1	0
t002797	0	0	0	0	0	0
t002798	1	0	0	1	1	0
t002799	-1	-1	0	0	1	0
t002800	0	0	0	0	0	0
t002801	0	-1	1	0	0	0
t002802	0	-1	2	0	0	-1
t002803	0	-1	-1	1	2	0
t002804	0	-1	0	0	0	0
t002805	0	0	0	0	1	2
t002806	0	0	0	0	0	0
t002807	1	0	0	0	0	0
t002809	1	0	0	0	1	1
t002810	1	0	0	0	0	0
t002811	0	0	0	0	0	0
t002812	0	0	0	0	0	0
t002813	-1	0	0	0	0	0
t002814	0	0	0	0	0	0
t002815	2	0	0	0	0	0
t002816	0	-1	0	0	0	0
t002817	0	0	0	1	0	1
t002818	1	0	0	0	0	0
t002819	0	1	0	0	0	0
t002820	0	0	0	0	0	0
t002821	1	1	0	0	0	0
t002822	0	0	0	1	0	0
t002823	0	0	0	0	0	0
t002824	1	0	1	0	1	0
t002825	1	-1	1	-1	0	0
t002826	1	0	1	0	0	0
t002827	1	0	0	0	0	0
t002828	1	0	1	0	0	0
t002829	0	1	0	0	0	0
t002830	0	-1	0	0	0	0
t002831	0	-1	0	0	1	0
t002832	0	-1	0	0	0	0
t002833	1	-2	1	0	0	0
t002834	2	0	0	0	0	0
t002835	0	0	1	0	0	0
t002836	-1	0	-1	0	1	0
t002838	0	0	0	0	-1	0
t002839	-1	0	0	0	1	0
t002840	0	0	0	0	0	0
t002841	0	-1	0	1	0	0
t002842	2	1	0	0	0	0
t002843	0	0	0	0	0	0
t002845	0	0	0	1	0	0
t002846	-1	-1	0	0	1	0
t002847	0	0	1	0	0	0
t002848	2	0	0	0	0	0
t002849	0	-1	1	0	2	0
t002850	1	0	0	0	0	0
t002851	0	0	0	0	1	0
t002852	0	0	0	0	0	0
t002853	0	-1	0	0	0	0
t002854	0	0	0	0	0	1
t002855	0	0	0	0	0	0
t002856	0	0	2	1	0	0
t002857	0	0	0	0	2	0
t002858	2	0	0	1	0	0
t002859	0	0	0	0	1	0
t002860	0	0	0	0	1	-1
t002861	0	-1	0	0	0	0
t002862	2	-1	0	0	0	0
t002863	0	1	0	0	0	0
t002864	1	-1	1	0	0	0
t002865	1	0	0	0	2	0
t002866	0	1	0	0	0	1
t002867	2	0	0	0	0	0
t002868	1	1	0	0	0	0
t002869	2	0	0	1	0	1
t002870	0	-1	0	0	0	0
t002871	-1	-1	0	0	1	0
t002872	0	0	0	0	0	0
t002874	0	-1	0	0	0	1
t002875	0	0	0	0	0	0
t002876	1	0	1	0	0	-1
t002877	-2	0	0	0	1	0
t002878	0	0	1	1	0	-1
t002879	1	-1	1	0	0	0
t002880	0	0	1	0	0	0
t002881	0	0	1	0	0	0
t002882	0	0	0	0	0	0
t002883	0	0	1	0	1	-1
t002884	0	1	0	0	0	0
t002885	0	0	0	0	0	0
t002886	0	0	0	0	0	0
t002887	0	0	0	1	-1	0
t002888	1	0	0	0	1	0
t002889	1	-1	2	0	0	0
t002890	0	2	0	0	0	0
t002891	0	0	0	0	0	0
t002892	-1	0	-1	0	1	0
t002893	2	0	0	0	0	0
t002894	0	0	1	0	0	0
t002895	0	0	0	0	0	0
t002896	0	1	0	0	1	0
t002897	0	1	0	0	0	0
t002898	0	0	0	0	0	0
t002899	1	0	0	0	0	0
t002900	1	0	0	0	0	0
t002901	0	2	0	0	0	0
t002902	0	0	0	0	0	0
t002903	1	0	-1	0	0	1
t002904	2	0	0	0	0	0
t002905	0	1	0	0	0	0
t002906	0	1	0	0	0	0
t002907	0	-2	1	0	0	0
t002908	0	0	-1	0	0	0
t002909	0	0	-1	0	0	1
t002910	0	0	0	0	0	0
t002911	0	1	1	0	-1	0
t002912	0	0	1	0	1	0
t002913	0	1	1	0	0	0
t002914	1	0	0	0	0	0
t002915	0	-1	0	0	0	0
t002916	0	0	2	0	-1	0
t002917	0	0	0	0	0	0
t002918	0	-1	-1	0	0	0
t002919	0	0	0	0	0	0
t002920	2	0	-1	1	0	0
t002921	1	-1	0	0	0	0
t002922	3	0	0	1	0	0
t002923	0	0	0	0	0	0
t002924	1	0	0	0	0	0
t002925	0	0	0	0	0	0
t002926	0	-1	0	0	0	0
t002927	0	1	0	0	1	1
t002928	0	0	0	0	0	0
t002929	0	0	1	0	0	0
t002931	0	0	-1	0	1	0
t002932	0	-1	0	1	0	0
t002933	0	0	0	1	0	0
t002934	1	0	1	0	0	0
t002935	1	0	-2	0	0	0
t002936	0	0	1	0	0	0
t002937	0	1	0	0	0	0
t002938	-1	0	0	0	1	0
t002939	0	0	0	0	1	0
t002940	1	0	0	0	0	0
t002941	0	0	0	0	1	0
t002942	0	0	0	0	1	0
t002943	2	-1	0	0	1	0
t002944	1	0	0	-1	-1	0
t002946	0	0	0	0	0	0
t002947	0	0	0	0	0	0
t002948	1	0	0	0	0	0
t002949	0	0	0	0	0	0
t002950	0	-1	0	0	-1	0
t002951	0	0	0	0	-1	0
t002952	-1	-1	0	0	0	0
t002953	0	-1	0	0	-1	0
t002954	1	-1	0	0	0	1
t002955	0	0	0	1	0	0
t002956	0	1	0	0	0	0
t002957	1	0	0	0	0	0
t002958	0	0	0	0	1	0
t002959	0	0	0	0	0	0
t002960	2	0	0	0	0	0
t002961	1	-1	0	0	0	0
t002962	0	-1	0	0	0	0
t002963	0	1	0	0	-1	-1
t002964	0	0	0	0	-1	0
t002965	0	0	1	0	-1	0
t002966	0	0	0	0	0	0
t002967	1	0	0	0	0	0
t002968	0	-1	0	2	0	0
t002969	0	0	0	0	-1	1
t002970	0	0	0	0	1	0
t002971	1	0	1	0	0	0
t002972	1	-1	0	0	0	0
t002973	1	-1	0	0	0	0
t002974	0	-1	0	0	0	1
t002975	0	0	-2	0	0	0
t002976	0	0	1	0	0	0
t002977	0	0	0	0	0	0
t002978	0	0	-1	0	0	0
t002979	0	0	0	0	0	0
t002980	0	0	0	0	0	0
t002981	1	-1	1	0	0	0
t002982	1	-1	0	0	0	0
t002983	0	-1	0	0	0	0
t002984	0	0	0	0	1	0
t002985	1	0	1	0	0	0
t002986	0	-1	0	0	0	0
t002987	0	0	0	0	0	0
t002988	0	-2	1	0	0	0
t002989	0	-1	0	1	0	0
t002990	2	-1	1	0	0	0
t002991	0	-2	0	0	0	0
t002992	0	0	0	0	1	0
t002993	0	0	1	0	0	0
t002994	1	0	0	0	0	0
t002995	2	0	0	0	2	0
t002996	0	-1	1	0	0	-1
t002997	1	0	1	0	-2	0
t002998	1	1	0	0	0	0
t002999	0	0	0	0	0	0
t003000	0	0	0	1	0	0
t003001	0	0	1	0	0	0
t003002	1	-1	0	0	1	0
t003003	0	0	1	0	0	0
t003004	0	0	1	0	0	0
t003005	0	-2	0	0	0	0
t003006	1	0	0	0	0	0
t003007	0	1	0	2	0	0
t003008	3	-1	0	0	0	0
t003009	0	0	0	0	0	0
t003010	0	0	0	1	0	0
t003011	0	-1	1	0	0	0
t003012	-1	0	0	0	0	-1
t003013	0	1	0	0	0	0
t003014	0	0	3	0	0	0
t003015	0	-1	1	0	0	0
t003016	1	-2	0	0	0	1
t003017	0	0	0	0	0	0
t003018	0	1	0	0	0	0
t003019	2	-2	-1	0	0	0
t003020	0	0	0	0	0	0
t003021	0	0	0	0	0	0
t003022	1	0	0	1	0	0
t003023	0	-1	1	0	0	0
t003024	4	-1	1	0	0	0
t003025	0	0	0	0	0	1
t003026	0	-2	1	1	0	0
t003027	1	0	0	0	-1	0
t003028	2	0	0	1	1	0
t003029	1	0	0	0	1	0
t003030	0	0	0	0	0	0
t003031	1	0	1	0	0	0
t003032	1	0	0	0	0	0
t003033	0	0	0	0	0	1
t003034	0	0	1	0	0	0
t003035	1	0	0	0	0	0
t003036	1	-1	0	0	1	0
t003037	-1	0	0	0	0	-1
t003038	-1	0	0	0	0	0
t003039	2	0	0	0	0	0
t003040	0	0	0	0	0	0
t003041	1	-1	0	0	0	0
t003042	1	-1	0	0	0	0
t003043	4	-1	0	1	1	0
t003044	0	0	0	0	0	0
t003045	1	0	0	0	0	0
t003046	0	-2	1	0	0	0
t003047	0	0	0	0	2	0
t003048	-1	-2	0	0	0	0
t003049	0	0	0	0	3	0
t003050	0	0	1	0	0	0
t003051	2	-1	0	0	0	0
t003052	1	0	-1	0	0	0
t003053	-1	0	0	0	0	-1
t003054	1	-1	0	0	0	-1
t003055	0	0	0	0	-1	-1
t003056	0	0	0	0	-1	0
t003057	0	-1	0	0	0	0
t003058	0	0	-2	0	0	0
t003059	0	-1	2	0	1	0
t003060	1	0	0	0	0	2
t003061	0	-1	3	0	0	0
t003062	0	1	0	0	0	0
t003063	0	-1	0	0	0	0
t003065	2	0	0	0	0	0
t003066	0	0	0	0	0	0
t003067	0	0	0	0	0	0
t003068	0	-1	1	0	0	0
t003069	3	0	-1	0	0	0
t003070	0	0	0	0	0	0
t003071	0	-1	0	0	-1	0
t003072	0	0	0	0	-1	0
t003073	0	0	2	0	0	0
t003074	0	0	0	0	0	0
t003075	2	0	0	0	0	0
t003076	0	1	0	1	0	0
t003077	0	0	0	0	1	0
t003078	0	1	1	0	-1	0
t003079	0	-1	1	0	0	0
t003080	0	0	-1	0	0	2
t003081	1	0	0	0	0	0
t003082	0	0	0	0	0	0
t003083	0	0	0	0	0	0
t003084	1	-1	0	0	0	0
t003085	1	-1	1	0	0	0
t003086	0	-1	1	0	0	-1
t003087	0	0	0	0	-2	0
t003088	2	0	0	0	0	0
t003089	1	1	0	0	0	0
t003090	0	-1	0	0	-1	0
t003091	0	0	0	0	0	0
t003092	0	-1	3	0	0	0
t003093	1	0	0	0	0	0
t003094	0	0	0	0	0	0
t003095	0	2	0	0	0	0
t003096	0	0	-1	0	0	2
t003097	0	-1	0	0	0	0
t003098	0	0	0	0	-1	0
t003099	0	-2	0	0	0	0
t003100	1	0	0	0	0	0
t003101	0	0	0	0	1	0
t003102	1	1	0	0	0	0
t003103	0	0	2	0	0	0
t003104	1	0	1	0	0	0
t003105	-1	0	-2	0	0	0
t003106	0	0	1	0	1	0
t003107	0	0	0	0	0	0
t003108	1	0	1	0	0	0
t003109	3	-1	0	0	0	0
t003110	0	2	1	0	0	0
t003111	1	0	0	0	2	0
t003112	1	-1	0	0	0	0
t003113	0	0	0	0	0	0
t003114	0	0	1	0	1	0
t003115	0	0	1	0	-2	0
t003116	3	0	0	0	0	0
t003117	0	0	0	0	0	0
t003118	0	0	0	0	1	0
t003119	1	0	0	0	0	0
t003120	1	0	1	0	0	0
t003121	2	-1	0	0	0	0
t003122	0	-2	0	0	0	0
t003123	0	0	0	0	0	0
t003124	0	0	0	0	1	0
t003125	0	0	0	0	0	0
t003126	0	0	0	0	1	1
t003127	0	0	0	0	0	0
t003128	0	0	0	2	0	0
t003129	0	-1	1	0	0	0
t003130	0	0	0	0	0	0
t003131	2	-1	0	0	0	0
t003132	1	0	0	0	1	0
t003133	0	-2	0	0	0	0
t003134	0	0	0	0	1	0
t003135	0	0	2	0	0	0
t003136	0	0	2	1	0	0
t003137	0	0	0	0	0	0
t003138	0	0	1	0	0	0
t003139	2	0	-1	0	0	2
t003140	1	0	0	0	0	0
t003141	0	0	0	0	0	0
t003142	1	0	1	0	0	0
t003143	1	0	0	0	0	0
t003144	0	0	0	0	0	0
t003145	0	0	0	0	-2	0
t003146	0	0	0	0	0	0
t003147	1	-2	1	0	0	0
t003148	1	1	0	0	-1	0
t003149	1	-2	0	0	-1	0
t003150	0	-1	0	0	0	0
t003151	0	-1	0	0	0	0
t003152	0	0	0	1	1	0
t003153	0	-2	0	0	0	0
t003154	0	-2	1	1	0	0
t003155	0	-1	0	0	-1	0
t003156	0	-1	0	0	0	0
t003157	0	0	0	0	0	0
t003158	1	-1	0	0	-1	0
t003159	0	-1	0	0	0	0
t003160	0	0	1	0	1	0
t003161	1	0	0	0	0	0
t003162	0	-1	0	0	0	1
t003163	0	0	-1	0	0	0
t003164	2	-1	0	0	0	-1
t003165	2	0	0	0	0	0
t003166	1	-1	0	0	1	0
t003167	0	0	0	0	1	1
t003168	0	-1	1	0	0	1
t003169	0	0	0	1	0	0
t003170	0	0	0	0	0	0
t003171	0	0	0	0	1	0
t003172	0	-2	0	0	-1	-1
t003173	1	-1	0	0	0	0
t003174	0	0	0	0	0	0
t003175	0	0	0	0	0	0
t003176	1	0	0	0	0	0
t003177	1	0	0	0	-2	0
t003178	0	0	1	0	0	0
t003179	2	0	0	0	0	0
t003180	3	0	0	0	0	0
t003181	0	3	0	0	0	0
t003182	0	-1	0	0	1	0
t003183	0	0	0	0	0	0
t003184	0	0	0	1	3	0
t003185	0	-1	3	0	0	0
t003186	0	-1	0	0	0	-1
t003187	0	0	0	0	0	0
t003188	0	-1	0	0	0	0
t003189	1	0	0	0	0	0
t003190	0	-1	0	0	0	0
t003191	0	0	1	0	0	0
t003192	1	0	0	0	0	0
t003193	0	0	3	0	-1	0
t003194	1	-2	0	0	0	0
t003195	1	0	0	0	0	0
t003196	1	0	0	0	0	0
t003197	0	-1	0	0	0	0
t003198	0	0	3	0	0	0
t003199	1	0	0	0	0	0
t003200	-2	0	0	0	0	0
t003201	0	0	0	0	0	0
t003202	0	0	0	1	0	0
t003203	0	-2	0	0	1	0
t003204	0	0	0	0	0	0
t003205	4	0	0	0	0	0
t003206	1	0	1	0	0	0
t003207	0	-1	0	0	0	0
t003208	0	0	-1	0	0	0
t003209	0	0	1	0	-1	0
t003210	0	0	0	0	1	0
t003211	0	-1	2	0	0	0
t003212	0	0	0	0	2	1
t003213	0	0	1	1	0	0
t003214	0	-2	0	0	0	0
t003215	1	-1	0	0	1	0
t003216	0	0	0	0	0	0
t003217	1	0	0	0	0	0
t003218	0	0	0	0	0	0
t003219	0	0	1	0	1	0
t003220	0	0	2	0	-1	0
t003221	-1	1	2	0	0	0
t003222	1	-1	1	0	0	1
t003223	0	0	1	0	0	0
t003224	0	0	0	0	0	0
t003225	1	2	1	0	0	0
t003226	0	0	2	0	0	0
t003227	1	0	0	0	0	0
t003228	1	0	0	1	0	0
t003229	0	0	0	0	0	0
t003230	0	0	0	0	0	0
t003231	0	-1	0	0	0	0
t003232	0	0	0	0	0	0
t003233	1	-2	0	0	0	-1
t003234	1	0	0	0	0	0
t003235	0	0	1	0	2	0
t003236	0	0	0	0	0	1
t003237	1	-1	1	0	0	0
t003238	0	0	-1	0	0	0
t003239	1	-1	0	0	0	0
t003240	1	0	0	0	0	1
t003242	0	0	0	0	0	0
t003243	2	0	0	0	0	0
t003244	0	0	0	1	1	-1
t003245	0	-1	0	0	0	0
t003246	1	0	0	0	1	0
t003247	-1	0	0	0	0	2
t003248	0	-1	0	0	0	0
t003249	2	-1	-1	0	0	0
t003250	0	0	0	0	0	0
t003251	1	-1	1	1	0	0
t003252	0	0	0	0	1	0
t003253	2	0	0	0	0	0
t003254	1	-3	0	0	0	0
t003255	1	-1	0	0	0	0
t003256	0	-1	0	0	0	0
t003257	0	0	0	0	0	0
t003258	0	0	0	0	0	0
t003259	1	0	1	0	0	0
t003260	0	0	-1	0	0	0
t003261	1	0	0	0	1	0
t003262	0	-1	0	0	0	0
t003263	0	-1	0	0	0	-1
t003264	1	0	0	0	2	0
t003265	2	0	0	0	0	0
t003266	0	0	0	1	1	0
t003267	0	-1	1	0	0	0
t003268	0	0	0	0	1	0
t003269	0	0	1	0	0	0
t003270	0	0	1	0	0	0
t003271	0	-2	0	0	0	0
t003272	0	0	0	0	0	0
t003273	0	0	-1	0	1	0
t003274	1	2	0	0	0	0
t003275	0	0	1	0	0	0
t003276	2	0	0	0	0	0
t003277	0	0	0	0	0	1
t003278	0	-1	0	0	0	0
t003279	0	0	1	1	0	0
t003280	-1	0	1	0	-1	0
t003281	0	-1	1	0	0	0
t003282	2	-1	0	1	0	0
t003283	0	-1	0	0	0	0
t003284	0	0	0	1	0	0
t003285	0	-2	0	0	0	0
t003286	0	-1	0	0	0	0
t003287	0	0	0	0	0	0
t003288	0	0	1	0	0	0
t003289	0	-2	0	0	0	0
t003290	0	0	0	0	0	1
t003291	0	0	-1	0	1	0
t003292	0	0	0	0	0	0
t003293	0	-1	0	0	0	-1
t003294	0	0	0	0	0	0
t003295	0	-1	0	0	0	0
t003296	2	0	0	1	0	0
t003297	0	0	1	0	0	0
t003298	2	-3	1	0	1	0
t003299	1	0	0	0	0	0
t003300	0	0	0	0	0	0
t003301	0	-2	0	0	-1	0
t003302	-1	0	0	0	0	0
t003303	0	0	-1	0	1	0
t003304	2	0	0	0	0	0
t003305	0	-1	0	0	0	1
t003306	0	0	1	0	-1	0
t003307	0	0	0	0	1	0
t003308	0	0	0	0	-1	0
t003309	3	0	0	0	0	0
t003310	0	2	0	0	0	0
t003311	0	0	2	0	0	0
t003312	0	-1	0	0	0	0
t003313	1	0	0	0	0	0
t003314	0	0	0	0	0	0
t003315	1	-1	2	0	0	0
t003316	1	-1	0	0	0	-1
t003317	0	0	0	0	-2	0
t003318	1	0	0	0	0	0
t003319	2	-1	2	0	0	0
t003320	2	0	1	0	0	0
t003321	1	0	0	0	1	0
t003322	-1	0	0	0	0	-1
t003323	2	-1	0	0	0	0
t003324	1	0	0	1	0	0
t003325	1	0	0	1	0	0
t003326	-2	0	1	0	0	0
t003327	0	0	0	0	0	0
t003328	0	-1	0	0	0	0
t003329	0	-1	0	0	0	0
t003330	0	-1	0	0	0	0
t003331	0	-2	0	1	0	0
t003332	1	-1	1	0	0	0
t003333	0	0	0	0	-1	0
t003334	1	-1	0	0	0	1
t003335	1	0	0	0	0	0
t003336	0	1	0	0	0	0
t003337	0	0	0	0	0	1
t003338	1	0	0	1	0	0
t003339	0	1	1	0	0	0
t003340	0	0	1	1	0	1
t003341	0	-1	0	0	0	0
t003342	1	0	0	0	0	0
t003343	3	0	0	0	0	-1
t003344	1	0	0	0	0	0
t003345	0	-1	0	0	0	0
t003346	-1	0	0	0	2	-2
t003347	2	0	0	0	0	0
t003348	1	0	0	0	0	0
t003349	0	0	0	0	1	0
t003350	0	-1	1	0	0	-2
t003351	1	0	1	0	-1	0
t003352	0	0	1	0	1	0
t003353	0	0	1	0	0	0
t003354	0	-1	0	1	0	0
t003355	0	-1	0	0	0	0
t003356	1	0	0	0	0	-1
t003357	2	0	0	0	0	0
t003358	1	0	0	1	-4	0
t003359	0	0	0	0	0	0
t003360	1	-2	0	0	0	0
t003361	0	-1	0	0	0	0
t003362	0	0	3	0	1	0
t003363	0	0	0	0	0	0
t003364	2	0	-1	0	1	1
t003365	1	-2	0	0	0	0
t003366	0	0	0	0	0	0
t003367	0	0	0	0	0	0
t003368	0	0	0	0	0	0
t003369	1	0	0	0	0	0
t003370	0	0	0	0	0	0
t003371	2	-1	0	0	2	0
t003372	-3	-1	0	0	0	0
t003373	0	0	0	2	1	0
t003374	0	-1	0	0	0	0
t003375	0	0	0	0	0	1
t003376	2	0	0	0	0	0
t003377	0	0	1	0	0	0
t003378	1	-1	0	0	0	0
t003379	0	0	0	0	0	0
t003380	0	-1	2	1	0	0
t003381	0	1	0	0	0	0
t003382	1	0	0	1	0	0
t003383	0	0	0	0	0	0
t003384	0	0	0	0	1	0
t003385	0	-1	0	0	0	0
t003386	0	2	0	0	0	0
t003387	0	1	0	1	1	0
t003388	1	-1	1	0	0	0
t003389	0	2	0	0	0	0
t003390	2	0	0	0	0	0
t003391	0	0	0	0	0	0
t003392	0	0	0	0	0	0
t003393	0	-1	0	0	1	0
t003394	1	0	0	0	0	1
t003395	1	-1	0	2	0	0
t003396	-1	-1	0	0	0	0
t003397	4	0	0	1	1	0
t003398	1	0	0	0	0	0
t003399	1	-1	0	0	0	0
t003400	0	0	1	0	0	0
t003401	0	-1	1	0	0	-1
t003402	0	0	0	0	1	0
t003403	0	-1	1	0	0	0
t003404	0	-1	-1	0	0	0
t003405	0	-1	2	0	1	0
t003406	1	0	1	0	0	0
t003407	0	1	1	0	0	0
t003408	0	0	0	0	0	0
t003409	1	-2	0	0	0	0
t003410	1	-1	0	0	1	0
t003411	0	2	0	0	0	0
t003412	1	0	0	0	0	0
t003413	0	0	0	0	0	0
t003414	0	0	1	0	0	0
t003415	0	0	1	0	0	0
t003416	0	1	1	0	0	0
t003417	1	0	2	0	0	0
t003418	0	-1	0	0	-3	1
t003419	1	0	0	0	0	0
t003420	0	1	0	0	0	0
t003421	0	0	0	0	0	0
t003422	0	0	0	0	2	0
t003423	0	0	4	0	0	0
t003424	0	0	0	0	2	0
t003425	0	0	-2	0	0	0
t003426	1	-1	1	0	0	0
t003427	0	0	0	0	0	1
t003428	1	0	-2	0	0	0
t003429	0	0	0	0	0	0
t003430	1	0	0	0	-1	0
t003431	0	0	0	0	0	0
t003432	0	0	2	0	0	-1
t003433	0	0	0	0	-1	1
t003434	1	0	0	1	0	0
t003435	0	0	0	0	0	0
t003436	0	0	0	0	0	0
t003437	0	0	0	0	0	0
t003438	0	0	1	0	0	0
t003439	0	0	0	0	1	0
t003440	0	0	0	0	0	0
t003441	1	0	0	0	0	0
t003442	0	0	0	0	1	0
t003443	0	1	0	0	0	0
t003444	1	0	0	0	0	0
t003445	1	-1	-1	0	0	1
t003446	0	0	0	0	0	0
t003447	0	0	0	0	1	0
t003448	0	0	0	0	0	0
t003449	0	0	0	0	0	0
t003450	1	1	0	1	0	0
t003451	1	-1	0	0	0	0
t003452	0	0	0	0	0	0
t003453	0	0	0	0	0	1
t003454	0	0	0	0	0	0
t003455	0	0	0	0	0	1
t003456	1	0	0	0	0	0
t003457	0	0	0	-1	0	0
t003458	0	-1	0	0	0	0
t003459	1	1	0	1	0	0
t003460	0	-1	-1	2	0	0
t003461	0	0	0	0	0	0
t003462	0	-1	0	0	0	0
t003463	0	0	0	0	0	0
t003464	0	0	0	0	0	0
t003465	0	0	0	0	2	0
t003466	0	0	1	0	0	0
t003467	0	0	1	0	0	1
t003468	0	-1	2	0	1	0
t003469	0	1	0	0	0	0
t003470	1	-1	0	0	0	0
t003471	0	-1	-1	2	0	0
t003472	0	1	1	1	0	0
t003473	0	-2	1	0	0	0
t003474	0	-1	0	0	0	0
t003475	0	-1	0	1	0	0
t003476	0	0	-1	0	1	0
t003477	1	0	0	0	0	1
t003478	0	-1	0	0	0	0
t003479	1	0	0	0	0	0
t003480	1	-1	0	0	0	0
t003481	0	0	0	0	3	0
t003482	0	0	1	0	0	0
t003483	0	1	0	0	0	0
t003484	0	0	2	0	0	0
t003485	0	0	1	1	0	0
t003486	0	0	-1	1	0	0
t003487	1	0	1	0	0	0
t003488	1	1	-1	0	0	1
t003489	1	0	0	0	0	0
t003490	0	0	1	1	1	1
t003491	0	0	1	0	0	0
t003492	0	-1	1	0	0	0
t003493	0	0	0	0	0	0
t003494	-3	0	0	0	0	0
t003495	0	3	0	0	0	0
t003496	1	0	0	0	1	0
t003497	-2	0	1	0	0	0
t003498	0	0	1	0	0	0
t003499	0	0	0	0	1	0
t003500	1	0	2	0	0	0
t003501	0	-1	1	0	0	0
t003502	0	0	0	0	0	0
t003503	0	-1	0	0	0	0
t003504	0	-1	0	0	0	0
t003505	2	1	0	0	0	0
t003506	1	-2	0	1	0	0
t003507	1	0	0	0	1	0
t003508	0	-1	0	0	1	0
t003509	0	0	0	1	0	0
t003510	1	0	0	0	0	0
t003511	0	0	0	0	0	0
t003512	-1	-1	0	0	1	-1
t003513	1	0	0	0	2	0
t003514	0	0	0	0	2	0
t003515	1	0	0	1	0	0
t003516	2	0	0	0	0	0
t003517	1	-1	0	0	-1	0
t003518	1	0	0	0	0	0
t003519	1	0	0	0	-2	0
t003520	0	0	0	0	1	0
t003521	1	0	1	0	0	0
t003522	-3	-1	0	0	0	0
t003523	0	0	3	0	0	0
t003524	0	0	0	0	1	0
t003525	0	0	0	0	2	0
t003526	0	0	1	0	0	0
t003527	2	0	0	1	-1	0
t003528	0	2	0	0	0	0
t003529	0	-1	0	0	0	1
t003530	0	-1	0	0	0	0
t003531	1	0	0	0	0	0
t003532	0	0	-1	0	0	0
t003533	1	-1	0	0	0	-1
t003534	1	0	0	0	0	0
t003535	1	0	0	0	0	0
t003536	0	0	0	0	0	0
t003537	1	-1	0	0	0	0
t003538	1	0	-1	0	1	0
t003539	1	0	1	0	0	0
t003540	0	0	0	0	0	0
t003541	-2	0	0	0	0	0
t003542	0	0	0	1	0	-1
t003543	2	-1	0	0	0	0
t003544	2	0	-1	0	0	0
t003545	0	-2	1	0	-1	0
t003546	0	0	0	0	0	0
t003547	0	-1	0	0	0	0
t003548	1	0	0	0	2	0
t003549	1	-3	1	0	0	0
t003550	0	0	0	0	0	0
t003551	1	0	0	-1	0	0
t003552	0	-1	0	0	0	0
t003553	-3	-1	0	0	0	0
t003554	0	0	0	0	-1	0
t003555	1	0	0	0	0	0
t003556	0	0	0	0	0	0
t003557	1	0	0	0	0	0
t003558	0	-1	0	0	0	0
t003559	2	0	0	0	2	0
t003560	0	-1	-1	0	0	0
t003561	2	0	0	0	0	0
t003562	0	1	1	0	0	1
t003563	0	-1	0	0	0	0
t003564	1	0	0	0	0	0
t003565	0	0	0	0	0	-2
t003566	1	0	0	0	1	0
t003567	2	-1	0	0	0	0
t003568	1	0	0	0	0	1
t003569	0	0	0	0	0	0
t003570	0	0	1	0	1	0
t003571	-3	0	0	0	0	0
t003572	0	3	0	0	0	0
t003573	0	0	0	0	-1	0
t003574	1	0	0	0	0	0
t003575	0	0	0	0	3	0
t003576	0	0	-1	0	0	0
t003577	0	0	0	0	1	0
t003578	0	-1	0	0	0	0
t003579	1	0	0	0	0	0
t003580	0	0	0	0	0	0
t003581	0	0	1	0	0	0
t003582	0	0	1	0	0	0
t003583	1	0	-1	0	0	1
t003584	0	-1	1	1	0	0
t003585	0	2	1	0	0	0
t003586	0	-1	0	0	0	0
t003587	1	-2	0	0	0	0
t003588	0	0	0	0	-2	0
t003589	2	-1	1	0	0	1
t003590	0	-1	0	1	0	1
t003592	0	0	0	0	0	0
t003593	0	0	0	0	0	0
t003594	0	-1	0	0	0	-1
t003595	1	0	0	0	0	0
t003596	0	0	0	0	2	0
t003597	1	0	0	0	0	0
t003598	0	0	0	0	0	0
t003599	-1	0	0	0	0	0
t003600	2	-1	0	0	0	0
t003601	0	1	0	1	0	0
t003602	1	0	2	0	0	0
t003603	0	1	0	1	0	0
t003604	0	-1	0	0	-1	-1
t003605	0	0	0	0	0	1
t003606	0	1	1	0	0	0
t003607	0	0	0	0	0	0
t003608	1	0	0	0	0	0
t003609	1	-1	0	0	0	0
t003610	1	1	0	0	0	0
t003611	0	0	0	0	0	0
t003612	0	-1	0	0	0	1
t003613	0	0	1	0	0	0
t003614	1	0	0	0	1	0
t003615	1	0	0	1	1	0
t003616	1	0	0	0	-1	0
t003617	0	0	0	0	0	0
t003618	0	-1	0	0	0	0
t003619	1	0	-1	0	0	0
t003620	0	0	2	0	0	-1
t003621	2	0	0	0	0	0
t003622	1	0	0	0	1	0
t003623	-2	0	0	0	0	0
t003624	1	0	1	-1	0	0
t003625	0	0	0	1	0	0
