RT rt_NOUN_Masc_Sing
@brasil247 twitterhandle_NUM
: :
Opositor opositor_NOUN_Masc_Sing
venezuelano venezuelano_ADJ_Masc_Sing
Freddy freddy_PROPN_Masc_Sing
Guevara guevara_PROPN_Masc_Sing
pede pedir_VERB_Fin_Sing
asilo asilo_NOUN_Masc_Sing
ao a_o_ADP_DET_Masc_Sing
embaixador embaixador_NOUN_Masc_Sing
do de_o_ADP_DET_Masc_Sing
Chile chile_PROPN_Masc_Sing
- -
Brasil brasil_PROPN_Masc_Sing
24 24_NUM
/ /
7 7_NUM
via via_ADP
@brasil247 twitterhandle_NOUN_Masc_Sing
