RT rt_NOUN_Masc_Sing
@monicabergamo twitterhandle_ADJ_Masc_Sing
: :
Apontadas apontar_VERB_Part_Fem_Plur
como como_ADP
garotas garota_NOUN_Fem_Plur
que que_PRON_Rel_Fem_Plur
fariam fazer_VERB_Fin_Plur
 "  "
programas programa_NOUN_Masc_Plur
 "  "
, ,
adolescentes adolescente_NOUN_Fem_Plur
venezuelanas venezuelano_ADJ_Fem_Plur
passaram passar_VERB_Fin_Plur
a o_DET_Fem_Sing
última último_ADJ_Fem_Sing
semana semana_NOUN_Fem_Sing
sem sem_ADP
sair sair_VERB_Inf
de de_ADP
casa casa_NOUN_Fem_Sing
: :
